subject_id,workflow_id,timestep,activity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1,S01_W00,202,lifting,-0.7399253196833009,-0.5237289994578304,0.6495627320699565,0.010605710877566288,-0.024208908782782507,0.8005896827307415
1,S01_W00,203,lifting,-0.6312381355228366,-0.6405356530326394,0.4703895528904309,0.15505220270354672,0.1246991359988063,0.9183186641485349
1,S01_W00,204,lifting,-0.42164985227498486,-0.6628156991045296,0.36932002800601593,0.07314146596393785,0.16360144608317512,0.7998516701623336
1,S01_W00,205,lifting,-0.4188153867048686,-0.7303560910607414,-0.017774305675020564,-0.0057808368012462474,0.16219154134474176,0.9157460217021482
1,S01_W00,206,lifting,-0.30923450347562703,-0.5620490236999115,-0.13494015607113546,0.06913347858149793,0.1515743166467426,0.7910548043490256
1,S01_W00,207,lifting,0.034449168272599626,-0.6226885614027601,0.24258481755014416,0.12473366630347922,0.15807815304948297,0.7578459900505455
1,S01_W00,208,lifting,0.030474938788501663,-0.5886979868910786,0.3312694957176404,0.16455653722919805,0.15121393757328372,0.8403293812363319
1,S01_W00,209,lifting,0.29300319760909715,-0.45632064340679535,0.5963026810747616,0.13328087042483855,0.05404398078237822,0.7936857744618272
1,S01_W00,210,lifting,0.25221906181360076,-0.43296124365853184,0.8729358895005285,0.07515433542127124,0.204102578202144,0.6168867655610877
1,S01_W00,211,lifting,0.2619625255244823,-0.4867225129933874,1.0525432842739844,0.09925996604945894,0.007108825141106168,0.7871427115498787
1,S01_W00,212,lifting,0.697308369475329,-0.4698451018065422,1.248599009968279,0.028385514587759418,0.0861720596004465,0.6168782934887174
1,S01_W00,213,lifting,0.6610659897800711,-0.45115611765204533,1.2771087544679067,0.002179721183980632,0.027374859547096744,0.7079466863938733
1,S01_W00,214,standing,0.5397649656173817,0.13214257817990713,0.5087852585004444,-0.01868669087898396,0.06665002821232269,-0.0678863037682085
1,S01_W00,215,standing,0.4650298088613452,0.39834102587104725,0.2516964875865593,-0.10692562600296424,-0.007695951317643404,0.19607519833374915
1,S01_W00,216,standing,0.4993763138745592,0.33269481928070344,0.5327596478460285,0.06751114838025242,0.07040081390925358,0.16291315974572443
1,S01_W00,217,standing,0.4425879491472056,0.3961367180555324,0.4395350617682897,-0.12452186286355336,0.0847890346818648,0.008899339366780223
1,S01_W00,218,standing,0.5870463622755923,0.37868164623104206,0.5359027118371394,-0.20705885984350336,0.0765974665639868,0.19437292590530603
1,S01_W00,219,standing,0.42518510442134244,0.21553948189627975,0.5938974912967607,-0.05863530673778192,0.11939398372555565,0.2848303908987344
1,S01_W00,220,standing,0.6188977121146442,0.3542441246511689,0.7511293024683786,-0.09765298239319341,0.022540410209753156,0.17133400003811655
1,S01_W00,221,standing,0.6218158022291166,0.2594243341377968,0.46134058369699854,0.10392406145867843,0.11245404171549889,0.07954585950024429
1,S01_W00,222,standing,0.6645328031932931,0.29263491796836905,0.5325104221245746,-0.036205126399585945,-0.017107694771673967,0.16733582627111426
1,S01_W00,223,standing,0.7481217418261489,0.33832257579961067,0.5305789042733743,-0.12208680609153302,0.053352832032660905,0.11978379955539228
1,S01_W00,224,standing,0.5679404574962439,0.3738524270367604,0.42906244951788425,-0.012897129765049198,0.05574310211026165,0.17120965792139353
1,S01_W00,225,standing,0.510327002825778,0.4062149728277035,0.6735053082391033,-0.005435309327950513,-0.03512348272698694,0.20831406083875353
1,S01_W00,226,standing,0.6344270051777716,0.17073816303983935,0.5771234034735734,-0.053391209221676464,0.13048270701001444,0.15707301280177766
1,S01_W00,227,standing,0.6261125637322617,0.41614318374361414,0.6814269518633271,-0.3122751012834786,0.0605423261567188,0.13060461522790726
1,S01_W00,228,standing,0.4626372168586958,0.3047430568373088,0.6865749998726579,-0.170197500089508,0.11279117941505043,0.0713719646343858
1,S01_W00,229,standing,0.5482528481209659,0.41421453002175423,0.5456434597281601,-0.0466603693179781,-0.06387565465596225,0.29446063855663657
1,S01_W00,230,standing,0.6486237820464641,0.28009898384732096,0.6365013178573551,-0.19679144411403854,0.1803679685255721,0.12036979035157148
1,S01_W00,231,standing,0.5816936552009528,0.2539046365166292,0.5444448158676355,-0.02880327370169094,0.10618282321666792,0.19921742139367948
1,S01_W00,232,standing,0.5941232898641621,0.33269430470463,0.5568539855432983,0.09362879799865963,-0.03977831390595034,0.24871693227341368
1,S01_W00,233,standing,0.7002666798186433,0.2217309652727374,0.7671919649535671,-0.0054844261134993355,0.16329418852093508,0.15082320469490978
1,S01_W00,234,standing,0.5686637223412423,0.27128148397133944,0.6176033648843927,0.026597004236041347,0.10005628399228385,0.07638026752893606
1,S01_W00,235,standing,0.6464065583788555,0.35972305317216385,0.6352683970991958,-0.026231859998249063,0.06382612986940328,0.0756655421619558
1,S01_W00,236,standing,0.5046140702389115,0.15305818959059075,0.5974131545066024,-0.09292045254536643,0.05025177731882154,-0.08580156652665646
1,S01_W00,237,standing,0.46711298442040006,0.37129543661906317,0.5198805718756887,-0.05776817465496806,-0.025852423657499124,0.2663817519797972
1,S01_W00,238,standing,0.5474231865294369,0.3024343126019761,0.7527448178173294,0.034331276069206676,0.060830005154593435,0.10443895619716559
1,S01_W00,239,standing,0.5241748617549861,0.3174971360441044,0.5509431106792153,-0.1189686382403797,0.2026838488931982,0.1433447036890158
1,S01_W00,240,standing,0.7246939258050582,0.28131156757952713,0.693922145262217,-0.05912477274162986,0.162301560736972,0.09507099358225826
1,S01_W00,241,standing,0.4621802411423339,0.30804966217039603,0.6209855468575063,-0.08484637292652943,-0.017690092242927086,0.044750851310243825
1,S01_W00,242,standing,0.40532199435969185,0.12696007601032874,0.5405474013778282,0.0015853971585292337,0.08410608590173868,-0.02675694571683848
1,S01_W00,243,standing,0.4925149567319648,0.2523197718717132,0.6884538286403934,-0.20533435075456574,0.05388444986820401,0.29102205559506833
1,S01_W00,244,standing,0.5313424084483616,0.3072613740968021,0.5180411914812083,-0.06270634575854189,0.14730808432500037,0.09024526425467162
1,S01_W00,245,standing,0.5524584012895846,0.1490891669669397,0.5223782658479373,-0.0751337181808221,0.0357579123027126,0.15361223868829463
1,S01_W00,246,standing,0.4185983066392897,0.16980852900384236,0.45420827200043157,-0.17807526720948164,0.11084858592804042,0.06381552421293421
1,S01_W00,247,standing,0.5108839276508326,0.15752543547301368,0.4227586406339908,-0.14003901984186007,0.19100136622539976,0.18261313405846646
1,S01_W00,248,standing,0.42186714283854365,0.2883261411087429,0.2842512542774274,-0.09382678640865856,0.24475702793045054,0.16711737462107978
1,S01_W00,249,standing,0.42849535206695755,0.2885512276597145,0.5084640574533725,-0.25046897737839585,-0.04966251605716675,0.17366469343182508
1,S01_W00,250,standing,0.3495266406158261,0.3458247898861055,0.3948416821896419,-0.24571926255294685,-0.016548343476222013,-0.062849045811434
1,S01_W00,251,standing,0.37106192213025624,0.22184522937781057,0.36861742392203034,-0.004920709821001429,0.18074499769333097,0.14374941630467702
1,S01_W00,252,standing,0.20153615279034146,0.28224503885691854,0.42883003987601487,-0.06674247368190978,0.16335391933065774,0.0644214149087748
1,S01_W00,253,standing,0.5150009791714049,0.15195023372779193,0.42550426688010473,-0.22673241007776823,0.010387994210087598,0.2791159641412246
1,S01_W00,254,standing,0.31491237201882455,0.291637661462797,0.36505820015839957,-0.10037958604335849,0.19389233893605223,0.13904414289746558
1,S01_W00,255,standing,0.17433061455505305,0.15582361238133224,0.3701354433578575,-0.060567626922560236,-0.040603677363328414,0.10017132993831447
1,S01_W00,256,standing,0.2508061992477145,0.18638593686107127,0.1953423461048983,-0.14269011278356392,0.02645035079545751,0.21995473063799031
1,S01_W00,257,standing,0.34220504400856155,0.19940325991821575,0.25289961694185115,-0.0814247845389738,0.01939293576605064,0.06657025712583911
1,S01_W00,258,standing,0.1819952675666121,0.15563377082915925,0.16954033971746557,-0.07983812326233346,0.14307751058745913,0.0314050988410676
1,S01_W00,259,standing,0.23859678936132042,0.18408308764070977,0.2678394155732675,-0.09400764485150465,-0.03160480677431814,0.05740932361954866
1,S01_W00,260,standing,0.21798017121625413,0.2791502527595774,0.04086705306136798,-0.06546924122980025,0.1798373498714526,0.14615725770006052
1,S01_W00,261,standing,0.23837950111978656,0.13568511672461955,0.18555750687632883,-0.22287411413954739,-0.10288725360029113,0.23379080821319728
1,S01_W01,0,walking,1.862002710685248,0.9334293243005373,1.4311301819733893,-0.06916696636107217,0.04126212945206062,0.6398192189459606
1,S01_W01,1,walking,1.9497070730577588,0.984460280975715,1.3760164356799858,-0.1362393949734632,0.09148338456358295,0.7158737895981764
1,S01_W01,2,walking,1.682588154976622,0.7350580821909171,1.4713927886849476,-0.15406632423567504,0.008690574906899126,0.5976644178137269
1,S01_W01,3,walking,1.5470114197866454,0.677073146448419,1.1777444071665215,-0.25541304826455596,-0.007229044326590087,0.5610111593148934
1,S01_W01,4,walking,1.327345011105808,0.7746412580095938,0.8326449301600773,-0.27488700143239386,-0.07962226991628649,0.6614358128384857
1,S01_W01,5,walking,0.9349459419180437,0.484890670586842,0.7981339860632004,-0.32323645695667663,0.06783094332238765,0.427495541629652
1,S01_W01,6,walking,0.6610407545532984,0.33284363663587907,0.48516870214907576,-0.4611363506791555,-0.09170689586571618,0.626319317176548
1,S01_W01,7,walking,0.11010761158199461,0.20238201316241364,0.16098182417494844,-0.515504678485007,0.05159436376495426,0.6147209413543122
1,S01_W01,8,walking,-0.33188803896933416,-0.061482905193556876,0.2634449022192872,-0.5634338593652536,0.02595433009707105,0.4939135191881186
1,S01_W01,9,walking,-0.7226555697963991,-0.07571037797685377,0.5972786871252951,-0.36609609759449374,-0.07959951063667287,0.5717871062242321
1,S01_W01,10,walking,-1.0010945550787007,-0.14294963004281835,0.7264252371966415,-0.3386407097611953,-0.14616265641998824,0.6422366757048729
1,S01_W01,11,walking,-1.5664766924542306,-0.24115526791983655,0.9805892546350597,-0.08474731258472054,-0.10413013437691244,0.6015996828753428
1,S01_W01,12,walking,-1.5361605069670825,-0.31573310469940685,1.075597921731622,-0.20406440352071312,-0.009960540075525192,0.6308340011181743
1,S01_W01,13,walking,-1.9100329001930287,-0.520839140124784,1.1036078252043922,-0.15048706102987297,0.03313292021135499,0.5883603767496532
1,S01_W01,14,walking,-2.0694671396349706,-0.5288598479985749,1.2942625340856821,-0.1548217488814638,-0.016904719467809866,0.48458890442718394
1,S01_W01,15,walking,-2.017048721204987,-0.735619697363265,1.3282791653134256,-0.08276178730108583,0.06622527003251422,0.5594784953007115
1,S01_W01,16,walking,-1.8197309527529806,-0.7778895836685594,1.1973324836367611,-0.011983358473475529,-0.1003973467575418,0.4897027575375179
1,S01_W01,17,walking,-1.7021156321869824,-0.9288810289136457,0.9951805207322063,0.05002799718141411,0.2265692051154077,0.4587707664789016
1,S01_W01,18,walking,-1.3885532722564584,-0.9691793339531183,0.7032303604363888,0.14629790017887845,-0.13757728166064181,0.6140785208467447
1,S01_W01,19,walking,-0.9366744421918307,-0.9521861418288762,0.500207187447444,0.25345008375904854,0.047692440623000945,0.5458163006930052
1,S01_W01,20,walking,-0.9102965307181611,-0.8881206094245475,0.17668322562569544,0.11383264815415184,0.08363941379388269,0.5425765671562003
1,S01_W01,21,walking,-0.3837259658431609,-0.900618848157833,-0.23058844220095245,0.2877509048234654,-0.02541590616780308,0.5330510323556664
1,S01_W01,22,walking,0.20548782270399446,-0.8547788696566679,0.12064752603316449,0.12310436354634709,0.05696419977668055,0.5885447272254478
1,S01_W01,23,walking,0.4341061557373246,-0.9342723018548091,0.40916282083447914,0.16112690600307752,-0.003290547183937051,0.537798009907812
1,S01_W01,24,walking,0.850949109671244,-1.0049396582080146,0.6682663510410923,0.07919825411492964,0.13342926135960542,0.5442862584178182
1,S01_W01,25,walking,1.1925592136748884,-0.8102701831982528,0.809634298549452,0.1532565979035536,0.07453513905939024,0.5252984527151275
1,S01_W01,26,walking,1.3313600562924441,-0.8329016339284894,1.1649810182056426,-0.01704072407063722,0.09835705867983337,0.5148543386767149
1,S01_W01,27,walking,1.4170051409207174,-0.6365812672107707,1.2618646042144013,0.12044287188235217,0.3398840280591999,0.48063854818708124
1,S01_W01,28,walking,1.5408166595681227,-0.738657418790962,1.2007752272843326,-0.1315448038611376,0.08359858771267345,0.4745043987721723
1,S01_W01,29,walking,1.5106530221418715,-0.6520741545080733,1.313024520284751,-0.21955629639745178,0.40160983695464436,0.5179332413697567
1,S01_W01,30,walking,1.4306999008133654,-0.5598370149557543,1.297451526873582,-0.1184746260805203,0.20813496394195005,0.44151919577037
1,S01_W01,31,walking,1.2662963700694752,-0.43997416943352,1.1307734030204124,-0.19894512066970607,0.19832191763521592,0.34940523274536606
1,S01_W01,32,walking,0.9271341906934272,-0.18324041927772677,0.9092444518535996,-0.22150552827913286,0.06831801733145393,0.5633255984304867
1,S01_W01,33,walking,0.788908278093755,-0.2543341540890963,0.5665201849790822,-0.3234305538173444,0.17523352832340386,0.38575065241588935
1,S01_W01,34,walking,0.34542799973768173,-0.028174248533462218,0.27989912274771006,-0.4122667566527263,0.16604653672619415,0.5253072192868286
1,S01_W01,35,walking,0.051088138938047714,0.09486481635677839,-0.032073989845211266,-0.3672908494042056,0.04855620664840188,0.561046519906471
1,S01_W01,36,walking,-0.340304233665019,0.24356202649142053,0.39957449780679843,-0.5236519835625891,0.04360442027191075,0.5390298616928207
1,S01_W01,37,walking,-0.6774801503385407,0.3735544970618315,0.5969633405300248,-0.2926529389725453,0.2739527424877912,0.5499298842517513
1,S01_W01,38,walking,-0.9966711426113248,0.3077125514053475,0.975663719251991,-0.21316609307144835,0.24731338969972283,0.4347716568510711
1,S01_W01,39,walking,-1.1665366997384945,0.6568781629010456,1.2743792669670448,-0.3346028590909822,0.1726619162533924,0.5587047250931653
1,S01_W01,40,walking,-1.3925370541089874,0.6042246899166849,1.3623831180529575,-0.16270075166581466,0.19153087469802652,0.5101200347620491
1,S01_W01,41,walking,-1.5164100384409653,0.9099393868740759,1.3721414982189828,-0.19415745459187944,0.1778545364188315,0.5563524751457702
1,S01_W01,42,walking,-1.6298804937602358,0.7761299222975596,1.326304800570353,-0.07958237440769673,0.07885543689731318,0.44861000471660456
1,S01_W01,43,walking,-1.3856340772360496,0.9089482985739965,1.4813052676950629,-0.04132948336680972,0.212406207359045,0.5105794347669214
1,S01_W01,44,walking,-1.3391966100625676,1.0150967803326165,1.449940482380504,0.0754428720161002,0.036293931666673024,0.5180735431281527
1,S01_W01,45,walking,-1.139873760362205,1.1980039753159764,1.2874683895456858,0.12193254881152836,0.14927529560801753,0.44181862715974224
1,S01_W01,46,walking,-0.7031740784570348,1.0991006520501918,1.00747125536695,0.21388898878694843,0.07977493148427603,0.402027614919608
1,S01_W01,47,walking,-0.5070096506280855,1.0741213027023606,0.5807330623170797,0.23622403238140394,0.25698545754450536,0.557998457725532
1,S01_W01,48,walking,-0.16247704562443843,1.2341188860383268,0.5479583715121569,0.1615903150971141,0.10763002231017717,0.27585969970157426
1,S01_W01,49,walking,0.38198968854395915,1.0939852785805462,0.20539286364510212,0.07909608287387111,0.13003692861356259,0.5108437106702581
1,S01_W01,50,walking,0.6850439831637518,1.0770741481450112,0.32386924123408667,0.18191343589347586,0.033611365202960854,0.29706795111562545
1,S01_W01,51,walking,2.0110417874369317,0.9113387097589346,1.4034374808126224,-0.1437704386518838,0.09076341904806252,0.6623862027404098
1,S01_W01,52,walking,1.920216924863604,0.9077672260583524,1.3685509806926375,-0.12925499761906736,0.012653985360933484,0.5771236841712354
1,S01_W01,53,walking,1.8311659138007812,0.6976118411518306,1.4035287576376563,-0.1505639509290969,-0.240303258067248,0.7103036495693089
1,S01_W01,54,walking,1.3339048886150446,0.604731699356703,1.2799621799059007,-0.27738969660119567,-0.13081181941335646,0.5277579166570396
1,S01_W01,55,walking,1.3669271209009426,0.3877813236924692,1.0651231493831248,-0.30521617129097545,-0.11419868926216872,0.5685944008527305
1,S01_W01,56,walking,0.8498433967636835,0.4932403047321272,0.7626876847235251,-0.4761630370882149,-0.055020609232293335,0.5459845201452039
1,S01_W01,57,walking,0.6372853681967662,0.1948307350343782,0.5272795620642623,-0.36620987025318874,-0.11820005784769633,0.5604623189242237
1,S01_W01,58,walking,0.0473411354675156,0.07776705396037399,0.08180676007898122,-0.47252029731612666,-0.20074045867148557,0.5836842708898242
1,S01_W01,59,walking,-0.45981398579280097,-0.0039665558881672724,0.15047277766086953,-0.44000251704483573,0.13415985732518632,0.6177949113995236
1,S01_W01,60,walking,-0.7073025220861705,-0.2082887346980037,0.45139858465083066,-0.33457947367806157,-0.10603073877806012,0.6849603493833673
1,S01_W01,61,walking,-1.1991409034511562,-0.2087626784465039,0.7103915045204497,-0.3065793434134809,-0.07202769492158656,0.5894872494710747
1,S01_W01,62,walking,-1.4445818431808322,-0.36005000577797713,1.0091070367155275,-0.2566323865636403,-0.023208405699221363,0.5753759834816368
1,S01_W01,63,walking,-1.6163000005993278,-0.4299110154278545,1.106759102831939,-0.21360659539953886,0.1256064460489359,0.5010490350849455
1,S01_W01,64,walking,-1.792549913869814,-0.6651472008077737,1.248833867884819,-0.035290310970621075,0.036224748294993,0.6202039360443474
1,S01_W01,65,walking,-1.985099025892434,-0.6054586209876075,1.2449355058139895,-0.15961866969989408,-0.017646732958754335,0.6205129494998463
1,S01_W01,66,walking,-1.9963932764652057,-0.7570973353094687,1.1211860253236396,-0.00034351394297609666,0.05863403824357835,0.6210766270685593
1,S01_W01,67,walking,-1.7623531182028374,-0.7595485325305971,1.158848830618602,0.055108542635014135,0.018081711689196853,0.5577929337962367
1,S01_W01,68,walking,-1.482433223408209,-0.8651123096476822,0.9090933425882073,0.1220102362460689,0.056749034336893586,0.485404610281046
1,S01_W01,69,walking,-1.3150296661881433,-0.8864786581007315,0.6538279800497453,0.23008707145994484,0.09850647405699346,0.4939690721478694
1,S01_W01,70,walking,-0.9467324119531462,-0.8632072884900933,0.47860686965299953,0.2986738527587589,0.07355254333153191,0.5900464697672013
1,S01_W01,71,walking,-0.78106162770218,-0.8928518318315791,0.2238649357899256,0.19602176745638167,0.01031276866225897,0.5996653840339806
1,S01_W01,72,walking,-0.34703577821488985,-1.0558000861452657,-0.24126283740097976,0.24917795224234626,-0.1217520783224659,0.6024999871809883
1,S01_W01,73,walking,0.013405482558362318,-0.8403075220376689,0.07336174990121921,0.2511055179265961,0.06755287701364868,0.5917825543374835
1,S01_W01,74,walking,0.4900512196237608,-0.9640070847906985,0.4913538127210862,0.09878108461096799,0.13563517907193431,0.652930047103707
1,S01_W01,75,walking,0.830582184695523,-0.7421573242650923,0.6223556465793818,0.034446628308710134,0.04497441832814694,0.6282123182270386
1,S01_W01,76,walking,1.1142015552184652,-0.8426163027616799,0.8247419878830585,0.16090774044078254,0.038530905348312064,0.6641741290154822
1,S01_W01,77,walking,1.5348496085350636,-0.7642457486243546,1.1402012037524256,0.005491299338789668,0.0030557172001971222,0.5191464611181458
1,S01_W01,78,walking,1.3748246215012205,-0.840276957767797,1.349349696085229,0.005476357003448305,0.18884749819637822,0.5383741215259684
1,S01_W01,79,walking,1.5213534427864646,-0.5673973388803407,1.2603967320085767,-0.03868268799870541,0.15249063381613412,0.5312831493454816
1,S01_W01,80,walking,1.409642639175343,-0.7129566060265309,1.2247294114684284,-0.141616278044592,0.0739539164102297,0.5512860082441378
1,S01_W01,81,walking,1.4292386944992415,-0.6286903606832218,1.0877542134650107,-0.17545356904591614,0.21534639263472058,0.45696940636075445
1,S01_W01,82,walking,1.2621188638914844,-0.26846710772330185,1.0759508186618154,-0.27130356217907464,0.15324868949025364,0.49396772705839154
1,S01_W01,83,walking,1.043233051618922,-0.22265299195428553,0.8625660770039232,-0.2996892081488112,0.2611801735385657,0.5467688165220704
1,S01_W01,84,walking,0.7704421580656555,-0.05200148721318561,0.502790415790956,-0.4899894694316806,0.3227741235923069,0.5544562993049664
1,S01_W01,85,walking,0.2343249769038903,-0.05909537389055718,0.35349485850111667,-0.38956318910935217,0.16052259543998137,0.6405542706996241
1,S01_W01,86,walking,-0.06809120117023403,0.055366688764925065,0.017608842428090285,-0.34344277790025163,0.2419369234672749,0.5957827532938702
1,S01_W01,87,walking,-0.32437289624066096,0.27953725947868835,0.30197901245403463,-0.3624108768997922,0.21011386426491863,0.5343334049324621
1,S01_W01,88,walking,-0.6151076173216387,0.4043519961620634,0.6374708667758351,-0.410531311707023,0.2047553356935184,0.5089698779439696
1,S01_W01,89,walking,-0.9603503395539024,0.6528497269857318,0.8722230003257219,-0.277121264838827,0.2812256821205483,0.5129832041684222
1,S01_W01,90,walking,-1.033412641698142,0.5577926429256118,1.1756011049287218,-0.3284185247441841,0.16265630420546,0.5188376738334215
1,S01_W01,91,walking,-1.3294255348394217,0.7191384848026728,1.4299430031976001,-0.21659090721844174,0.15792036060442594,0.7088720491700045
1,S01_W01,92,walking,-1.4641745543507445,0.7341185483385073,1.3886557719361514,-0.22258618673328434,0.2519012438051725,0.45688596949823945
1,S01_W01,93,walking,-1.4999016421001539,0.8758729683237333,1.5478424738244052,-0.14993751985868,0.08227411938239546,0.49731779809256543
1,S01_W01,94,walking,-1.3904675896513945,0.9868743012844354,1.3980464075478074,0.03681633662063955,0.09912818798367931,0.43084609779617
1,S01_W01,95,walking,-1.359358196346359,1.1326815884968153,1.4171147338450523,0.0923721924500823,0.24782780997815956,0.6906360380935399
1,S01_W01,96,walking,-1.1898429988801182,1.0259328032489272,1.1562464756244417,0.030676140947440866,0.05049000832482506,0.4345689625175066
1,S01_W01,97,walking,-0.8547842917921895,1.1555662950101497,0.9927615314300476,0.18261653264648475,0.16533773109738342,0.49956358239299764
1,S01_W01,98,walking,-0.44133312711603934,1.3289705946031478,0.7457591765509677,0.015164565876398167,0.03840373434334418,0.3047319031256823
1,S01_W01,99,lifting,1.413956990453603,0.680067830702847,2.0867147156704657,0.07659042770680655,0.07501748477607544,0.8510298007213979
1,S01_W01,100,lifting,1.3258466086286869,0.5790035293351673,2.121634683335982,-0.08266947659819643,-0.11905932584406884,0.7792631801259171
1,S01_W01,101,lifting,1.3717240085292088,0.6089737183809962,2.019104175591624,-0.16395886018926623,0.012097472077578608,0.801443195092505
1,S01_W01,102,lifting,1.372027966246696,0.6781493905526667,1.9975121656614996,-0.18106932293399391,0.05827901399727206,0.8432837042577345
1,S01_W01,103,lifting,1.2252504055575761,0.6187754221526345,2.0085297490898726,-0.0641789608925483,0.1627829428312504,0.7250851199088744
1,S01_W01,104,lifting,1.181481081872655,0.5188057174656943,1.8048491537930054,-0.2412217277832945,-0.10083682954626799,0.8015404553450169
1,S01_W01,105,lifting,1.0242909040445365,0.4857728927721009,1.6067185912417568,-0.29754009704559536,0.03449194742794348,0.8056729958235095
1,S01_W01,106,lifting,1.0236733751209968,0.6135212996600333,1.526925586524247,-0.18927876483851125,-0.07245974234843205,0.6898655249863624
1,S01_W01,107,lifting,0.9830754685386991,0.32344416453288916,1.234944341691296,-0.24769864028479882,0.0047911278519562825,0.7195823963381824
1,S01_W01,108,lifting,0.7002546111562471,0.4534008789943301,1.0494721827802984,-0.3702828227674317,0.08594583197286845,0.8298777843099825
1,S01_W01,109,lifting,0.5339890946040186,0.18541316996800114,0.834462655669512,-0.2749141589532567,0.10259962474844167,0.706025363678462
1,S01_W01,110,lifting,0.42843965333677236,0.32229337295820104,0.47123342439859606,-0.1969469316879116,-0.08616273160884588,0.8137167751737145
1,S01_W01,111,lifting,0.3010197683308346,0.31085773770360875,0.46433975261690247,-0.476178618994737,-0.05497837728137858,0.7961667214694866
1,S01_W01,112,lifting,0.10828070867450539,0.21777819153418118,0.23611167031874025,-0.24080800104921074,-0.00968195120782021,0.6351052142776152
1,S01_W01,113,lifting,-0.07140991394146307,0.16818346664273606,-0.019542612938541537,-0.23956446586170038,0.08007424805742727,0.7904129024556772
1,S01_W01,114,lifting,-0.4383033468063064,-0.012085089759963363,0.44831098074829956,-0.33145702704209495,-0.15109907116834054,0.8762851152567073
1,S01_W01,115,lifting,-0.3476842464640366,0.13398542840069333,0.5449060543821387,-0.24583528885696054,0.03718877341771313,0.8302175738348598
1,S01_W01,116,lifting,-0.3174125620314488,0.07899541099668642,0.6139582851886106,-0.2387657914810369,0.10026634981301584,0.8673402454617564
1,S01_W01,117,lifting,-0.6779379113557003,0.050686679452480746,1.0213455761246892,-0.05798286911878495,-0.04997103690352644,0.7269914647119378
1,S01_W01,118,lifting,-0.8039878050195515,-0.1249457337977582,1.0687283620550732,-0.4715432322622644,-0.02338813454430671,0.7933464012957261
1,S01_W01,119,lifting,-0.9443873191611202,0.026638976760972932,1.3170253340328875,-0.13163985466619693,0.033932845866640166,0.8258808478780887
1,S01_W01,120,lifting,-0.9961627060238865,-0.06024883019986538,1.4770761183148922,-0.1774957318090809,0.044224094376061465,0.7324336255342997
1,S01_W01,121,lifting,-1.0863802358295969,-0.03151278364705412,1.5859124995673235,-0.164014108010949,0.11769811862314518,0.842204134039367
1,S01_W01,122,lifting,-1.203570124601165,-0.44025826537319723,1.7601099582817306,-0.3539170551749205,0.13708153219662078,0.7597900042220677
1,S01_W01,123,lifting,-1.1946629881457025,-0.35975478248942994,1.6804178508060361,-0.13299043387900755,0.019452851209843133,0.7019195532640133
1,S01_W01,124,lifting,-1.321559256409985,-0.10273372565826605,1.9305340238980653,-0.04640682271420005,0.09254501669156293,0.854374790227651
1,S01_W01,125,lifting,-1.3801910404839575,-0.5234703168251924,1.880224444147877,-0.04130232827803357,-0.049440951028413255,0.7164496729939733
1,S01_W01,126,lifting,-1.439565348348563,-0.2721859495318075,1.9586669387257836,-0.029694378460757433,0.08119718894274044,0.7218882096037561
1,S01_W01,127,lifting,-1.370110525797211,-0.518606200899234,1.6989322361343644,-0.045437214084694706,0.060915449016309284,0.8156886084317925
1,S01_W01,128,lifting,-1.2444611524648832,-0.3277118287971668,1.7411661959866414,-0.0616475747786952,0.07713869488707714,0.915351306300954
1,S01_W01,129,lifting,-1.2189231587710598,-0.3912572331057522,1.709856704377101,-0.08088291332988311,0.10571564775065598,0.6183719005772665
1,S01_W01,130,lifting,-1.30706155081013,-0.5153728534205255,1.7619766652368012,-0.016432009726946743,-0.14848440444958294,0.7401828883722351
1,S01_W01,131,lifting,-1.278864116102713,-0.5259610666287904,1.4965227682533022,0.010833864869103763,0.11408241177559852,0.570379630398091
1,S01_W01,132,lifting,-1.1845805676714078,-0.49555179280541173,1.3003159667086084,-0.07686813970441664,0.10867128190840675,0.7758193070516722
1,S01_W01,133,lifting,-1.0536371808514966,-0.7256994157680599,1.2311205562889298,-0.06380059143489133,0.08433914751776292,0.6077214586724446
1,S01_W01,134,lifting,-1.037584562186216,-0.6203350292557323,0.9668458578880699,0.032411466427249104,0.11128063581093539,0.6355663315134676
1,S01_W01,135,lifting,-0.7506450823980364,-0.5761809525405118,0.7169546977233674,0.027221348917439755,-0.06298154846763361,0.6868329951376331
1,S01_W01,136,lifting,-0.7328929820612954,-0.7996426714300753,0.5084791718592194,0.0343743321988139,0.19957425352471075,0.5194663808484091
1,S01_W01,137,lifting,-0.6883158564631358,-0.5297279308957732,0.42891278949471606,0.05408925025899706,0.027706432292906327,0.6968965019305957
1,S01_W01,138,lifting,-0.622575192349996,-0.7735215176478827,0.06067931135124768,0.24207734800342917,0.04820257383956899,0.6473791601600994
1,S01_W01,139,lifting,-0.20598324728041273,-0.4596028869592829,-0.20314495235774738,0.11824216100446537,0.23363045908336916,0.5090353142539256
1,S01_W01,140,lifting,-0.07363376545714717,-0.7105680758756405,0.08399412754748171,0.09876595529871994,0.016030436512512708,0.5434736518459715
1,S01_W01,141,lifting,0.006245101358098484,-0.547834127764671,0.3027906494236121,0.11947441855694928,0.14315375984035345,0.5355094516687154
1,S01_W01,142,lifting,0.18043047119103417,-0.5577426176953879,0.7526658799345551,0.07663177752146996,0.06556785124300518,0.6656831243837089
